Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2021-127635,09/15/2021,09/19/2021,Second Class,SC-20260,Scott Scott,Corporate,United States,Corpus Christi,Texas,78415,1,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,"7,17",2,"0,2","2,19"
2021-127635,09/15/2021,09/19/2021,Second Class,SC-20260,Scott Scott,Corporate,United States,Corpus Christi,Texas,78415,1,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,"10,43",5,"0,6","-6,88"
2021-127635,09/15/2021,09/19/2021,Second Class,SC-20260,Scott Scott,Corporate,United States,Corpus Christi,Texas,78415,1,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,"8,95",2,"0,8","-14,0"
2021-108861,05/29/2021,06/02/2021,Standard Class,MM-17260,Magdelene Harris,Consumer,United States,Seattle,Washington,98105,3,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets","143,4",4,"0,2","52,54"
2021-131387,04/29/2021,05/01/2021,First Class,AI-10855,Arianne Jenkins,Consumer,United States,San Francisco,California,94122,3,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,"1758,92",5,"0,2","128,89"
2021-126200,08/26/2021,08/30/2021,Standard Class,JE-15715,Joe Mitchell,Consumer,United States,Houston,Texas,77070,1,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","26,89",3,"0,8","-40,72"
2021-126200,08/26/2021,08/30/2021,Standard Class,JE-15715,Joe Mitchell,Consumer,United States,Houston,Texas,77070,1,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","12,97",3,"0,8","-20,27"
2021-146500,08/31/2021,09/05/2021,Standard Class,AT-10735,Annie Butler,Consumer,United States,Bristol,Connecticut,6010,0,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,"26,49",5,"0,0","12,16"
2021-146500,08/31/2021,09/05/2021,Standard Class,AT-10735,Annie Butler,Consumer,United States,Bristol,Connecticut,6010,0,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,"100,45",3,"0,0","9,81"
2021-100881,03/29/2021,04/02/2021,Standard Class,DR-12940,Daniel Myers,Home Office,United States,Albuquerque,New Mexico,87105,3,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,"316,59",3,"0,2","23,2"
2021-109890,07/22/2021,07/28/2021,Standard Class,PG-18820,Patrick Neal,Consumer,United States,Omaha,Nebraska,68104,1,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,"37,67",2,"0,0","10,31"
2021-169061,03/06/2021,03/09/2021,Second Class,AB-10150,Aimee Jenkins,Consumer,United States,Yonkers,New York,10701,0,OFF-AR-10000588,Office Supplies,Art,Newell 345,"62,32",3,"0,0","15,83"
2021-169061,03/06/2021,03/09/2021,Second Class,AB-10150,Aimee Jenkins,Consumer,United States,Yonkers,New York,10701,0,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,"502,53",3,"0,0","181,67"
2021-169061,03/06/2021,03/09/2021,Second Class,AB-10150,Aimee Jenkins,Consumer,United States,Yonkers,New York,10701,0,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,"19,5",2,"0,0","5,52"
2021-169061,03/06/2021,03/09/2021,Second Class,AB-10150,Aimee Jenkins,Consumer,United States,Yonkers,New York,10701,0,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,"51,96",6,"0,2","17,14"
2021-169061,03/06/2021,03/09/2021,Second Class,AB-10150,Aimee Jenkins,Consumer,United States,Yonkers,New York,10701,0,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,"102,42",2,"0,0","47,03"
2021-164903,02/21/2021,02/25/2021,Standard Class,SR-20740,Steven Russell,Home Office,United States,Los Angeles,California,90049,3,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,"13,57",2,"0,0","6,36"
2021-163146,05/17/2021,05/21/2021,Standard Class,CC-12475,Cindy Robinson,Consumer,United States,San Francisco,California,94122,3,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,"59,05",3,"0,0","3,46"
2021-137575,08/07/2021,08/12/2021,Standard Class,TB-21625,Trudy Wright,Consumer,United States,New York City,New York,10035,0,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,"209,38",2,"0,0","85,92"
2021-140473,05/31/2021,06/04/2021,Standard Class,MC-17425,Mark Neal,Corporate,United States,Chicago,Illinois,60623,1,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"753,81",3,"0,2","138,1"
2021-121629,11/29/2021,12/03/2021,Standard Class,BT-11680,Brian Graham,Consumer,United States,Houston,Texas,77041,1,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,"1045,8",5,"0,4","-204,36"
2021-159849,09/20/2021,09/20/2021,Same Day,JK-15640,Jim Wood,Home Office,United States,San Francisco,California,94110,3,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,"5,94",3,"0,0","0,12"
2021-130673,05/21/2021,05/23/2021,Second Class,MC-17590,Matt Phillips,Corporate,United States,San Marcos,Texas,78666,1,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,"10,82",3,"0,6","-6,08"
2021-130673,05/21/2021,05/23/2021,Second Class,MC-17590,Matt Phillips,Corporate,United States,San Marcos,Texas,78666,1,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,"10,86",2,"0,2","3,71"
2021-130673,05/21/2021,05/23/2021,Second Class,MC-17590,Matt Phillips,Corporate,United States,San Marcos,Texas,78666,1,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,"21,76",2,"0,2","-3,72"
2021-130673,05/21/2021,05/23/2021,Second Class,MC-17590,Matt Phillips,Corporate,United States,San Marcos,Texas,78666,1,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,"70,11",5,"0,2","-13,7"
2021-104808,02/05/2021,02/09/2021,Second Class,MH-17440,Mark Gonzalez,Corporate,United States,Escondido,California,92025,3,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","18,06",2,"0,2","6,18"
2021-111934,05/06/2021,05/08/2021,First Class,GD-14590,Giulietta Scott,Corporate,United States,Arlington,Virginia,22204,2,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,"12,44",2,"0,0","5,47"
2021-111934,05/06/2021,05/08/2021,First Class,GD-14590,Giulietta Scott,Corporate,United States,Arlington,Virginia,22204,2,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,"37,11",1,"0,0","17,04"
2021-141110,11/27/2021,12/02/2021,Standard Class,LS-17200,Luke Gray,Corporate,United States,Fresno,California,93727,3,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,"4,52",3,"0,2","1,55"
2021-141110,11/27/2021,12/02/2021,Standard Class,LS-17200,Luke Gray,Corporate,United States,Fresno,California,93727,3,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,"15,64",3,"0,0","7,18"
2021-141110,11/27/2021,12/02/2021,Standard Class,LS-17200,Luke Gray,Corporate,United States,Fresno,California,93727,3,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,"42,45",2,"0,0","11,61"
2021-141110,11/27/2021,12/02/2021,Standard Class,LS-17200,Luke Gray,Corporate,United States,Fresno,California,93727,3,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,"7,66",1,"0,2","2,62"
2021-133949,01/02/2022,01/02/2022,Same Day,JL-15175,James Lewis,Home Office,United States,Reno,Nevada,89502,3,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,"498,31",7,"0,2","60,86"
2021-151946,06/05/2021,06/10/2021,Standard Class,BT-11440,Bobby Johnson,Consumer,United States,New York City,New York,10035,0,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock","59,64",2,"0,0","21,56"
2021-151946,06/05/2021,06/10/2021,Standard Class,BT-11440,Bobby Johnson,Consumer,United States,New York City,New York,10035,0,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","16,29",4,"0,0","4,14"
2021-151946,06/05/2021,06/10/2021,Standard Class,BT-11440,Bobby Johnson,Consumer,United States,New York City,New York,10035,0,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,"370,19",2,"0,2","-45,21"
2021-151946,06/05/2021,06/10/2021,Standard Class,BT-11440,Bobby Johnson,Consumer,United States,New York City,New York,10035,0,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,"14,62",2,"0,0","6,85"
2021-160094,05/01/2021,05/03/2021,First Class,JM-16195,Justin Morales,Consumer,United States,Louisville,Kentucky,40214,2,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,"183,17",5,"0,0","46,53"
2021-160094,05/01/2021,05/03/2021,First Class,JM-16195,Justin Morales,Consumer,United States,Louisville,Kentucky,40214,2,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,"864,82",5,"0,0","219,7"
2021-129819,12/14/2021,12/16/2021,Second Class,KC-16675,Kimberly Robinson,Corporate,United States,Henderson,Kentucky,42420,2,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""","12,97",3,"0,0","5,96"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,"5,97",5,"0,0","2,74"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,"14,86",3,"0,0","5,66"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,"7,64",2,"0,0","2,24"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,"209,38",2,"0,0","77,74"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,"151,77",4,"0,0","62,28"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,"123,55",2,"0,0","20,52"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,"51,24",1,"0,0","25,03"
2021-142769,09/14/2021,09/14/2021,Same Day,RP-19390,Resi Mitchell,Consumer,United States,Seattle,Washington,98103,3,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room","23,73",2,"0,0","9,97"
2021-159611,12/28/2021,01/03/2021,Second Class,KB-16315,Karl Little,Consumer,United States,Cleveland,Ohio,44105,0,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat","190,92",3,"0,2","-18,65"
2021-159611,12/28/2021,01/03/2021,Second Class,KB-16315,Karl Little,Consumer,United States,Cleveland,Ohio,44105,0,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,"123,71",2,"0,2","-25,69"
2021-133634,11/06/2021,11/11/2021,Standard Class,SR-20740,Steven Russell,Home Office,United States,Arlington,Virginia,22204,2,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,"50,04",3,"0,0","16,62"
2021-101427,12/27/2021,12/31/2021,Standard Class,AY-10555,Andy Nelson,Corporate,United States,Philadelphia,Pennsylvania,19140,0,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","8,39",3,"0,2","1,13"
2021-112795,08/24/2021,08/29/2021,Second Class,CR-12625,Corey Smith,Home Office,United States,Grand Rapids,Michigan,49505,1,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,"20,35",3,"0,0","9,74"
2021-132745,10/02/2021,10/06/2021,Standard Class,NF-18475,Neil Davis,Home Office,United States,Reno,Nevada,89502,3,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,"4,93",1,"0,0","0,0"
2021-146815,09/09/2021,09/14/2021,Standard Class,PP-18955,Paul Romero,Home Office,United States,New York City,New York,10009,0,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,"180,88",2,"0,1","13,75"
2021-146815,09/09/2021,09/14/2021,Standard Class,PP-18955,Paul Romero,Home Office,United States,New York City,New York,10009,0,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,"3,69",2,"0,0","1,73"
2021-119144,11/17/2021,11/19/2021,First Class,JD-16150,Justin Foster,Corporate,United States,Los Angeles,California,90008,3,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy A53,"83,73",4,"0,2","-18,41"
2021-119144,11/17/2021,11/19/2021,First Class,JD-16150,Justin Foster,Corporate,United States,Los Angeles,California,90008,3,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish","320,36",3,"0,15","25,78"
2021-119144,11/17/2021,11/19/2021,First Class,JD-16150,Justin Foster,Corporate,United States,Los Angeles,California,90008,3,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,"361,12",3,"0,0","10,59"
2021-105648,03/04/2021,03/08/2021,Standard Class,EJ-14155,Eva Kim,Consumer,United States,San Diego,California,92037,3,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut","655,79",3,"0,2","-24,03"
2021-169390,02/08/2021,02/11/2021,Second Class,CS-12250,Chris Taylor,Corporate,United States,New York City,New York,10024,0,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,"68,01",4,"0,0","9,97"
2021-162992,12/20/2021,12/22/2021,First Class,BP-11095,Bart Ward,Corporate,United States,Los Angeles,California,90008,3,OFF-LA-10001934,Office Supplies,Labels,Avery 516,"15,31",2,"0,0","7,03"
2021-162992,12/20/2021,12/22/2021,First Class,BP-11095,Bart Ward,Corporate,United States,Los Angeles,California,90008,3,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,"23,61",5,"0,0","9,0"
2021-162992,12/20/2021,12/22/2021,First Class,BP-11095,Bart Ward,Corporate,United States,Los Angeles,California,90008,3,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,"611,24",5,"0,2","74,65"
2021-162992,12/20/2021,12/22/2021,First Class,BP-11095,Bart Ward,Corporate,United States,Los Angeles,California,90008,3,TEC-PH-10002085,Technology,Phones,Clarity 53712,"221,09",4,"0,2","16,2"
2021-116666,05/09/2021,05/11/2021,First Class,KT-16480,Kean Hernandez,Consumer,United States,Philadelphia,Pennsylvania,19134,0,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"1884,57",5,"0,4","245,52"
2021-157644,01/02/2022,01/03/2021,First Class,AH-10030,Aaron Collins,Corporate,United States,New York City,New York,10035,0,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack","36,4",3,"0,0","11,74"
2021-157644,01/02/2022,01/03/2021,First Class,AH-10030,Aaron Collins,Corporate,United States,New York City,New York,10035,0,OFF-LA-10003148,Office Supplies,Labels,Avery 51,"19,79",3,"0,0","8,89"
2021-157847,04/03/2021,04/07/2021,Second Class,SC-20020,Sam Ross,Consumer,United States,Houston,Texas,77095,1,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,"27,98",5,"0,2","9,57"
2021-157847,04/03/2021,04/07/2021,Second Class,SC-20020,Sam Ross,Consumer,United States,Houston,Texas,77095,1,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,"35,06",7,"0,2","10,71"
2021-109680,10/07/2021,10/10/2021,First Class,VP-21760,Victoria Clark,Corporate,United States,Indianapolis,Indiana,46203,1,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,"404,5",2,"0,0","55,33"
2021-153808,04/07/2021,04/11/2021,Second Class,FH-14275,Frank White,Corporate,United States,Los Angeles,California,90004,3,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,"74,28",3,"0,0","18,87"
2021-153808,04/07/2021,04/11/2021,Second Class,FH-14275,Frank White,Corporate,United States,Los Angeles,California,90004,3,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","68,65",2,"0,2","24,32"
2021-153808,04/07/2021,04/11/2021,Second Class,FH-14275,Frank White,Corporate,United States,Los Angeles,California,90004,3,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,"314,07",3,"0,0","135,02"
2021-141173,11/19/2021,11/21/2021,Second Class,JC-16105,Julie Sullivan,Corporate,United States,Minneapolis,Minnesota,55407,1,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,"70,31",5,"0,0","17,17"
2021-119977,10/09/2021,10/14/2021,Second Class,DN-13690,Duane Smith,Consumer,United States,New York City,New York,10011,0,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,"129,74",4,"0,0","57,05"
2021-120411,09/21/2021,09/24/2021,First Class,SB-20185,Sarah Morgan,Consumer,United States,Chicago,Illinois,60653,1,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","516,62",5,"0,3","-72,11"
2021-120411,09/21/2021,09/24/2021,First Class,SB-20185,Sarah Morgan,Consumer,United States,Chicago,Illinois,60653,1,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,"11,64",2,"0,2","3,55"
2021-105137,10/11/2021,10/11/2021,Same Day,RB-19435,Richard Perez,Consumer,United States,Columbus,Ohio,43229,0,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,"106,79",2,"0,7","-73,04"
2021-105137,10/11/2021,10/11/2021,Same Day,RB-19435,Richard Perez,Consumer,United States,Columbus,Ohio,43229,0,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black","19,12",2,"0,7","-13,7"
2021-107398,08/26/2021,08/31/2021,Standard Class,BS-11590,Brendan Schmidt,Corporate,United States,Columbus,Ohio,43229,0,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,"6,83",4,"0,7","-4,67"
2021-107398,08/26/2021,08/31/2021,Standard Class,BS-11590,Brendan Schmidt,Corporate,United States,Columbus,Ohio,43229,0,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,"3,0",3,"0,7","-2,34"
2021-107398,08/26/2021,08/31/2021,Standard Class,BS-11590,Brendan Schmidt,Corporate,United States,Columbus,Ohio,43229,0,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","21,84",8,"0,7","-17,07"
2021-169642,07/28/2021,07/31/2021,Second Class,BB-10990,Barry Green,Corporate,United States,Los Angeles,California,90036,3,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black","289,27",2,"0,0","0,0"
2021-124723,08/06/2021,08/13/2021,Standard Class,GZ-14470,Gary Gonzalez,Consumer,United States,Texas City,Texas,77590,1,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","512,22",2,"0,3","42,9"
2021-160276,04/03/2021,04/09/2021,Standard Class,AH-10690,Anna Perry,Corporate,United States,Virginia Beach,Virginia,23464,2,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,"186,03",2,"0,0","47,26"
2021-132983,04/29/2021,05/04/2021,Standard Class,DS-13180,David Nelson,Corporate,United States,Jamestown,New York,14701,0,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,"167,5",2,"0,0","58,92"
2021-130918,08/23/2021,08/25/2021,Second Class,JP-15520,Jeremy Russell,Consumer,United States,North Miami,Florida,33161,2,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,"7,99",3,"0,2","-1,85"
2021-154592,12/08/2021,12/09/2021,First Class,EH-14005,Erica Simmons,Home Office,United States,San Francisco,California,94109,3,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,"172,63",3,"0,0","82,65"
